IP地址,端口号,国家（中文）,城市（中文）,省份（中文）
185.140.12.240,6802,德国,美因河畔法兰克福,黑森州
169.150.210.116,20205,德国,美因河畔法兰克福,黑森州
194.59.183.66,50009,德国,美因河畔法兰克福,黑森州
164.90.161.200,32225,德国,美因河畔法兰克福,黑森州
169.150.210.138,20205,德国,美因河畔法兰克福,黑森州
164.90.168.132,20205,德国,美因河畔法兰克福,黑森州
164.92.205.215,20205,德国,美因河畔法兰克福,黑森州
51.75.75.148,20205,德国,兰河畔林堡,黑森州
142.93.104.84,20205,德国,美因河畔法兰克福,黑森州
161.35.19.78,20205,德国,美因河畔法兰克福,黑森州
161.35.26.178,20205,德国,美因河畔法兰克福,黑森州
169.150.210.182,20205,德国,美因河畔法兰克福,黑森州
194.169.54.191,50008,德国,美因河畔法兰克福,黑森州
46.101.114.151,20205,德国,美因河畔法兰克福,黑森州
169.150.210.13,20205,德国,美因河畔法兰克福,黑森州
38.242.245.91,1551,德国,杜塞尔多夫,北莱茵－威斯特法伦州
165.232.116.26,20205,德国,美因河畔法兰克福,黑森州
46.101.255.149,20205,德国,美因河畔法兰克福,黑森州
51.75.70.195,20205,德国,兰河畔林堡,黑森州
209.38.217.159,20205,德国,美因河畔法兰克福,黑森州
138.68.71.113,20205,德国,美因河畔法兰克福,黑森州
86.110.36.150,20205,德国,美因河畔法兰克福,黑森州
169.150.210.206,20205,德国,美因河畔法兰克福,黑森州
62.60.245.80,43,德国,美因河畔法兰克福,黑森州
169.150.210.52,20205,德国,美因河畔法兰克福,黑森州
169.150.210.121,20205,德国,美因河畔法兰克福,黑森州
193.108.119.69,20205,德国,美因河畔法兰克福,黑森州
94.159.106.21,2040,德国,美因河畔法兰克福,黑森州
86.110.36.111,12306,德国,美因河畔法兰克福,黑森州
139.59.139.35,20205,德国,美因河畔法兰克福,黑森州
138.201.144.101,50025,德国,法尔肯施泰因,萨克森自由州
51.75.68.45,20205,德国,兰河畔林堡,黑森州
138.201.144.101,50021,德国,法尔肯施泰因,萨克森自由州
46.101.171.171,20205,德国,美因河畔法兰克福,黑森州
151.243.6.100,20205,德国,美因河畔法兰克福,黑森州
167.99.243.207,20205,德国,美因河畔法兰克福,黑森州
167.172.168.235,20205,德国,美因河畔法兰克福,黑森州
146.70.33.221,20205,德国,美因河畔法兰克福,黑森州
157.230.19.122,20205,德国,美因河畔法兰克福,黑森州
164.92.143.139,20205,德国,美因河畔法兰克福,黑森州
104.248.34.59,20205,德国,美因河畔法兰克福,黑森州
164.90.210.192,20205,德国,美因河畔法兰克福,黑森州
178.128.200.12,20205,德国,美因河畔法兰克福,黑森州
207.154.193.73,20205,德国,美因河畔法兰克福,黑森州
159.69.162.184,42313,德国,纽伦堡,巴伐利亚邦
46.101.182.85,20205,德国,美因河畔法兰克福,黑森州
51.75.79.28,20205,德国,兰河畔林堡,黑森州
169.150.201.107,20205,德国,美因河畔法兰克福,黑森州
134.209.254.62,20205,德国,美因河畔法兰克福,黑森州
159.69.162.184,42222,德国,纽伦堡,巴伐利亚邦
164.92.170.129,20205,德国,美因河畔法兰克福,黑森州
161.35.20.227,20205,德国,美因河畔法兰克福,黑森州
138.197.181.188,20205,德国,美因河畔法兰克福,黑森州
159.89.96.41,12306,德国,美因河畔法兰克福,黑森州
134.122.94.208,20205,德国,美因河畔法兰克福,黑森州
134.122.83.198,20205,德国,美因河畔法兰克福,黑森州
134.209.244.160,20205,德国,美因河畔法兰克福,黑森州
169.150.210.174,20205,德国,美因河畔法兰克福,黑森州
185.140.12.240,3306,德国,美因河畔法兰克福,黑森州
138.68.66.24,20205,德国,美因河畔法兰克福,黑森州
165.22.77.177,12306,德国,美因河畔法兰克福,黑森州
46.101.179.118,20205,德国,美因河畔法兰克福,黑森州
194.59.183.59,50018,德国,美因河畔法兰克福,黑森州
135.125.201.112,20205,德国,兰河畔林堡,黑森州
38.242.192.106,12071,德国,杜塞尔多夫,北莱茵－威斯特法伦州
165.22.93.135,20205,德国,美因河畔法兰克福,黑森州
194.59.183.59,50014,德国,美因河畔法兰克福,黑森州
161.35.209.234,20205,德国,美因河畔法兰克福,黑森州
143.20.175.156,389,德国,美因河畔法兰克福,黑森州
167.235.246.150,21576,德国,法尔肯施泰因,萨克森自由州
159.223.16.175,20205,德国,美因河畔法兰克福,黑森州
68.183.214.23,12306,德国,美因河畔法兰克福,黑森州
86.110.36.130,20205,德国,美因河畔法兰克福,黑森州
159.69.162.184,42226,德国,纽伦堡,巴伐利亚邦
167.172.160.221,20205,德国,美因河畔法兰克福,黑森州
192.46.237.224,20205,德国,美因河畔法兰克福,黑森州
64.226.66.221,20205,德国,美因河畔法兰克福,黑森州
64.226.125.20,20205,德国,美因河畔法兰克福,黑森州
104.248.139.73,20205,德国,美因河畔法兰克福,黑森州
165.22.23.132,20205,德国,美因河畔法兰克福,黑森州
104.248.247.206,20205,德国,美因河畔法兰克福,黑森州
158.101.190.172,18163,德国,美因河畔法兰克福,黑森州
194.59.183.66,10039,德国,美因河畔法兰克福,黑森州
209.38.235.46,20205,德国,美因河畔法兰克福,黑森州
86.110.36.114,20205,德国,美因河畔法兰克福,黑森州
46.101.218.78,20205,德国,美因河畔法兰克福,黑森州
86.110.36.131,20205,德国,美因河畔法兰克福,黑森州
165.227.145.158,20205,德国,美因河畔法兰克福,黑森州
94.130.89.238,15270,德国,纽伦堡,巴伐利亚邦
165.232.113.167,20205,德国,美因河畔法兰克福,黑森州
134.209.250.6,20205,德国,美因河畔法兰克福,黑森州
37.120.188.30,8081,德国,纽伦堡,巴伐利亚邦
159.65.112.209,20205,德国,美因河畔法兰克福,黑森州
64.226.72.163,20205,德国,美因河畔法兰克福,黑森州
164.92.138.117,20205,德国,美因河畔法兰克福,黑森州
165.227.144.177,20205,德国,美因河畔法兰克福,黑森州
146.70.33.225,20205,德国,美因河畔法兰克福,黑森州
157.230.119.139,20205,德国,美因河畔法兰克福,黑森州
51.75.65.83,20205,德国,兰河畔林堡,黑森州
64.226.84.35,20205,德国,美因河畔法兰克福,黑森州
103.215.127.16,20205,德国,美因河畔法兰克福,黑森州
169.150.210.185,20205,德国,美因河畔法兰克福,黑森州
146.70.20.180,20205,德国,美因河畔法兰克福,黑森州
23.88.20.62,8062,德国,,巴伐利亚邦
169.150.210.83,20205,德国,美因河畔法兰克福,黑森州
64.225.107.221,20205,德国,美因河畔法兰克福,黑森州
146.70.20.67,20205,德国,美因河畔法兰克福,黑森州
209.38.254.12,20205,德国,美因河畔法兰克福,黑森州
139.59.153.44,20205,德国,美因河畔法兰克福,黑森州
143.20.175.84,20205,德国,美因河畔法兰克福,黑森州
167.172.167.37,20205,德国,美因河畔法兰克福,黑森州
146.70.20.79,20205,德国,美因河畔法兰克福,黑森州
194.59.183.59,50008,德国,美因河畔法兰克福,黑森州
188.245.166.102,6015,德国,法尔肯施泰因,萨克森自由州
78.46.161.210,30100,德国,法尔肯施泰因,萨克森自由州
161.35.195.155,20205,德国,美因河畔法兰克福,黑森州
188.245.49.130,7565,德国,法尔肯施泰因,萨克森自由州
167.172.102.63,12306,德国,美因河畔法兰克福,黑森州
161.35.19.53,20205,德国,美因河畔法兰克福,黑森州
194.59.183.66,20003,德国,美因河畔法兰克福,黑森州
139.162.156.198,20205,德国,美因河畔法兰克福,黑森州
185.140.12.240,6543,德国,美因河畔法兰克福,黑森州
169.150.210.164,20205,德国,美因河畔法兰克福,黑森州
165.227.149.223,20205,德国,美因河畔法兰克福,黑森州
91.107.146.89,1,德国,纽伦堡,巴伐利亚邦
185.254.96.191,1014,德国,美因河畔法兰克福,黑森州
46.101.123.169,20205,德国,美因河畔法兰克福,黑森州
194.59.183.59,10044,德国,美因河畔法兰克福,黑森州
46.101.188.201,20205,德国,美因河畔法兰克福,黑森州
194.59.183.66,50024,德国,美因河畔法兰克福,黑森州
152.53.13.109,14005,德国,纽伦堡,巴伐利亚邦
104.248.247.160,20205,德国,美因河畔法兰克福,黑森州
46.101.147.240,20205,德国,美因河畔法兰克福,黑森州
167.71.55.165,20205,德国,美因河畔法兰克福,黑森州
165.232.121.29,20205,德国,美因河畔法兰克福,黑森州
38.242.192.106,12001,德国,杜塞尔多夫,北莱茵－威斯特法伦州
91.107.185.235,162,德国,法尔肯施泰因,萨克森自由州
207.154.204.215,20205,德国,美因河畔法兰克福,黑森州
169.150.210.181,20205,德国,美因河畔法兰克福,黑森州
51.75.77.112,20205,德国,兰河畔林堡,黑森州
46.101.208.59,20205,德国,美因河畔法兰克福,黑森州
92.42.99.100,8888,德国,美因河畔法兰克福,黑森州
104.248.245.235,20205,德国,美因河畔法兰克福,黑森州
159.69.162.184,43393,德国,纽伦堡,巴伐利亚邦
85.215.157.93,18070,德国,柏林,柏林州
167.99.252.36,20205,德国,美因河畔法兰克福,黑森州
169.150.201.76,20205,德国,美因河畔法兰克福,黑森州
86.110.36.142,20205,德国,美因河畔法兰克福,黑森州
207.154.196.151,20205,德国,美因河畔法兰克福,黑森州
45.157.233.156,551,德国,美因河畔法兰克福,黑森州
159.69.162.184,43464,德国,纽伦堡,巴伐利亚邦
138.201.144.101,50008,德国,法尔肯施泰因,萨克森自由州
139.59.213.243,20205,德国,美因河畔法兰克福,黑森州
164.92.130.251,20205,德国,美因河畔法兰克福,黑森州
169.150.210.118,20205,德国,美因河畔法兰克福,黑森州
167.71.44.110,20205,德国,美因河畔法兰克福,黑森州
51.195.42.238,20205,德国,美因河畔法兰克福,黑森州
169.150.210.4,20205,德国,美因河畔法兰克福,黑森州
64.227.126.214,20205,德国,美因河畔法兰克福,黑森州
157.173.126.143,12071,德国,杜塞尔多夫,北莱茵－威斯特法伦州
159.89.5.26,20205,德国,美因河畔法兰克福,黑森州
194.59.183.59,10039,德国,美因河畔法兰克福,黑森州
143.20.175.65,322,德国,美因河畔法兰克福,黑森州
178.128.195.19,20205,德国,美因河畔法兰克福,黑森州
194.59.183.59,10048,德国,美因河畔法兰克福,黑森州
194.59.183.104,10048,德国,美因河畔法兰克福,黑森州
88.99.192.183,9753,德国,法尔肯施泰因,萨克森自由州
217.65.70.147,390,德国,美因河畔法兰克福,黑森州
138.68.88.171,20205,德国,美因河畔法兰克福,黑森州
159.69.162.184,43244,德国,纽伦堡,巴伐利亚邦
159.69.162.184,43339,德国,纽伦堡,巴伐利亚邦
165.232.77.138,20205,德国,美因河畔法兰克福,黑森州
152.53.178.58,50010,德国,纽伦堡,巴伐利亚邦
143.20.175.190,448,德国,美因河畔法兰克福,黑森州
152.53.12.112,12002,德国,纽伦堡,巴伐利亚邦
169.150.210.196,20205,德国,美因河畔法兰克福,黑森州
165.232.122.130,20205,德国,美因河畔法兰克福,黑森州
31.25.88.229,8081,德国,美因河畔法兰克福,黑森州
207.154.233.73,20205,德国,美因河畔法兰克福,黑森州
159.69.162.184,42220,德国,纽伦堡,巴伐利亚邦
167.99.136.4,20205,德国,美因河畔法兰克福,黑森州
134.122.71.184,20205,德国,美因河畔法兰克福,黑森州
164.90.170.11,20205,德国,美因河畔法兰克福,黑森州
162.19.154.163,20205,德国,美因河畔法兰克福,黑森州
164.92.230.215,20205,德国,美因河畔法兰克福,黑森州
178.128.207.245,20205,德国,美因河畔法兰克福,黑森州
164.90.174.95,20205,德国,美因河畔法兰克福,黑森州
86.110.36.132,12306,德国,美因河畔法兰克福,黑森州
165.227.156.224,20205,德国,美因河畔法兰克福,黑森州
139.144.77.240,20205,德国,美因河畔法兰克福,黑森州
193.108.119.99,20205,德国,美因河畔法兰克福,黑森州
194.59.183.103,50019,德国,美因河畔法兰克福,黑森州
142.93.102.136,9377,德国,美因河畔法兰克福,黑森州
89.58.40.153,2004,德国,纽伦堡,巴伐利亚邦
217.65.70.179,448,德国,美因河畔法兰克福,黑森州
172.236.220.164,20205,德国,美因河畔法兰克福,黑森州
209.38.243.245,20205,德国,美因河畔法兰克福,黑森州
68.183.223.24,20205,德国,美因河畔法兰克福,黑森州
194.59.183.66,20028,德国,美因河畔法兰克福,黑森州
178.128.194.137,20205,德国,美因河畔法兰克福,黑森州
139.144.77.159,20205,德国,美因河畔法兰克福,黑森州
168.119.190.1,2040,德国,纽伦堡,巴伐利亚邦
5.75.203.0,1198,德国,纽伦堡,巴伐利亚邦
194.59.183.59,20037,德国,美因河畔法兰克福,黑森州
169.150.210.5,20205,德国,美因河畔法兰克福,黑森州
82.153.50.142,8088,德国,兰河畔林堡,黑森州
167.172.161.239,20205,德国,美因河畔法兰克福,黑森州
165.227.142.37,20205,德国,美因河畔法兰克福,黑森州
207.154.204.169,20205,德国,美因河畔法兰克福,黑森州
134.209.227.231,20205,德国,美因河畔法兰克福,黑森州
165.227.154.114,20205,德国,美因河畔法兰克福,黑森州
91.107.154.24,10242,德国,纽伦堡,巴伐利亚邦
156.226.175.119,19590,德国,美因河畔法兰克福,黑森州
104.248.28.213,20205,德国,美因河畔法兰克福,黑森州
194.59.183.59,20008,德国,美因河畔法兰克福,黑森州
138.197.186.119,20205,德国,美因河畔法兰克福,黑森州
164.92.131.246,20205,德国,美因河畔法兰克福,黑森州
217.65.70.175,390,德国,美因河畔法兰克福,黑森州
165.22.23.70,20205,德国,美因河畔法兰克福,黑森州
159.69.162.184,42464,德国,纽伦堡,巴伐利亚邦
159.89.96.84,20205,德国,美因河畔法兰克福,黑森州
78.47.78.75,16746,德国,法尔肯施泰因,萨克森自由州
64.227.113.205,20205,德国,美因河畔法兰克福,黑森州
142.93.107.167,20205,德国,美因河畔法兰克福,黑森州
168.119.225.240,7777,德国,纽伦堡,巴伐利亚邦
164.92.130.224,20205,德国,美因河畔法兰克福,黑森州
194.48.142.186,8000,德国,美因河畔法兰克福,黑森州
141.95.19.99,20205,德国,路德维希港,莱茵兰－普法尔茨州
157.230.119.117,20205,德国,美因河畔法兰克福,黑森州
185.140.12.240,4567,德国,美因河畔法兰克福,黑森州
159.89.101.245,20205,德国,美因河畔法兰克福,黑森州
172.236.204.165,20205,德国,美因河畔法兰克福,黑森州
164.92.193.80,20205,德国,美因河畔法兰克福,黑森州
103.215.127.32,20205,德国,美因河畔法兰克福,黑森州
167.99.129.15,20205,德国,美因河畔法兰克福,黑森州
86.110.36.152,12306,德国,美因河畔法兰克福,黑森州
165.22.76.117,20205,德国,美因河畔法兰克福,黑森州
169.150.210.197,20205,德国,美因河畔法兰克福,黑森州
165.232.113.30,20205,德国,美因河畔法兰克福,黑森州
143.20.175.190,214,德国,美因河畔法兰克福,黑森州
143.20.175.156,214,德国,美因河畔法兰克福,黑森州
46.101.167.73,20205,德国,美因河畔法兰克福,黑森州
164.90.214.151,20205,德国,美因河畔法兰克福,黑森州
167.172.101.170,20205,德国,美因河畔法兰克福,黑森州
165.232.126.165,20205,德国,美因河畔法兰克福,黑森州
45.145.42.211,1016,德国,美因河畔法兰克福,黑森州
209.38.240.150,20205,德国,美因河畔法兰克福,黑森州
172.105.80.10,20205,德国,美因河畔法兰克福,黑森州
207.154.217.10,20205,德国,美因河畔法兰克福,黑森州
164.92.129.58,20205,德国,美因河畔法兰克福,黑森州
143.20.175.212,256,德国,美因河畔法兰克福,黑森州
138.68.78.187,20205,德国,美因河畔法兰克福,黑森州
86.110.36.137,20205,德国,美因河畔法兰克福,黑森州
37.120.184.197,14007,德国,纽伦堡,巴伐利亚邦
139.59.211.231,12306,德国,美因河畔法兰克福,黑森州
202.61.240.58,19588,德国,纽伦堡,巴伐利亚邦
165.232.113.246,20205,德国,美因河畔法兰克福,黑森州
134.209.227.204,20205,德国,美因河畔法兰克福,黑森州
165.22.76.149,20205,德国,美因河畔法兰克福,黑森州
138.68.110.32,12306,德国,美因河畔法兰克福,黑森州
159.69.162.184,43335,德国,纽伦堡,巴伐利亚邦
185.140.12.240,9000,德国,美因河畔法兰克福,黑森州
143.20.175.185,390,德国,美因河畔法兰克福,黑森州
167.99.135.189,9377,德国,美因河畔法兰克福,黑森州
143.20.175.175,448,德国,美因河畔法兰克福,黑森州
169.150.210.120,20205,德国,美因河畔法兰克福,黑森州
209.38.193.174,20205,德国,美因河畔法兰克福,黑森州
161.35.192.98,20205,德国,美因河畔法兰克福,黑森州
139.59.158.123,20205,德国,美因河畔法兰克福,黑森州
169.150.210.170,20205,德国,美因河畔法兰克福,黑森州
207.154.236.127,32225,德国,美因河畔法兰克福,黑森州
134.209.246.39,2040,德国,美因河畔法兰克福,黑森州
165.232.76.224,20205,德国,美因河畔法兰克福,黑森州
165.232.121.22,20205,德国,美因河畔法兰克福,黑森州
